date,stock_id,ticker,open,high,low,close,volume,ma_5,ma_20,rsi_14,volatility_20d,trend,daily_return
2025-09-15,GOTO.JK,GOTO,57.0,58.0,56.0,57.0,1680677100,56.6,58.9,38.88,0.2134,bearish,0.0
2025-09-16,GOTO.JK,GOTO,57.0,57.0,55.0,57.0,5081307500,56.8,58.65,38.88,0.2134,bearish,0.0
2025-09-17,GOTO.JK,GOTO,56.0,57.0,56.0,57.0,1490814900,57.0,58.45,38.88,0.209,bearish,0.0
2025-09-18,GOTO.JK,GOTO,57.0,58.0,55.0,56.0,3626324000,56.8,58.2,34.65,0.2146,bearish,-0.017544
2025-09-19,GOTO.JK,GOTO,56.0,56.0,55.0,55.0,8566178900,56.4,57.9,31.01,0.2193,bearish,-0.017857
2025-09-22,GOTO.JK,GOTO,55.0,55.0,54.0,54.0,2383689900,55.8,57.55,27.87,0.2232,bearish,-0.018182
2025-09-23,GOTO.JK,GOTO,54.0,55.0,53.0,54.0,4157100100,55.2,57.25,27.87,0.2206,bearish,0.0
2025-09-24,GOTO.JK,GOTO,54.0,54.0,53.0,53.0,1352485600,54.4,56.85,24.93,0.2096,bearish,-0.018519
2025-09-25,GOTO.JK,GOTO,53.0,57.0,53.0,55.0,6438375700,54.2,56.6,38.81,0.2581,bearish,0.037736
2025-09-26,GOTO.JK,GOTO,55.0,57.0,55.0,57.0,3564352500,54.6,56.5,48.97,0.2898,bearish,0.036364
2025-09-29,GOTO.JK,GOTO,57.0,58.0,56.0,56.0,1739822200,55.0,56.4,44.95,0.2903,bearish,-0.017544
2025-09-30,GOTO.JK,GOTO,56.0,57.0,54.0,54.0,3758567500,55.0,56.2,38.2,0.315,bearish,-0.035714
2025-10-01,GOTO.JK,GOTO,55.0,55.0,53.0,55.0,3502080800,55.4,56.05,42.82,0.3244,bearish,0.018519
2025-10-02,GOTO.JK,GOTO,55.0,55.0,54.0,54.0,1790087100,55.2,55.85,39.63,0.3289,bearish,-0.018182
2025-10-03,GOTO.JK,GOTO,55.0,58.0,54.0,57.0,8175859900,55.2,55.75,51.35,0.3816,bearish,0.055556
2025-10-06,GOTO.JK,GOTO,58.0,60.0,57.0,57.0,4529777600,55.4,55.7,51.35,0.3773,bearish,0.0
2025-10-07,GOTO.JK,GOTO,57.0,58.0,56.0,56.0,2119953500,55.8,55.7,47.77,0.3611,bullish,-0.017544
2025-10-08,GOTO.JK,GOTO,57.0,57.0,55.0,56.0,985459900,56.0,55.7,47.77,0.3611,bullish,0.0
2025-10-09,GOTO.JK,GOTO,56.0,56.0,55.0,55.0,1552248700,56.2,55.6,44.19,0.3601,bullish,-0.017857
2025-10-10,GOTO.JK,GOTO,56.0,56.0,54.0,54.0,1869557400,55.6,55.45,40.89,0.3648,bullish,-0.018182
2025-10-13,GOTO.JK,GOTO,54.0,56.0,54.0,55.0,2250752100,55.2,55.35,45.29,0.3723,bearish,0.018519
2025-10-14,GOTO.JK,GOTO,55.0,56.0,54.0,55.0,3714251200,55.0,55.25,45.29,0.3723,bearish,0.0
2025-10-15,GOTO.JK,GOTO,55.0,56.0,54.0,54.0,2080781400,54.6,55.1,41.69,0.3768,bearish,-0.018182
2025-10-16,GOTO.JK,GOTO,55.0,56.0,54.0,55.0,1139962100,54.6,55.05,46.28,0.3795,bearish,0.018519
2025-10-17,GOTO.JK,GOTO,55.0,56.0,54.0,55.0,2350367900,54.8,55.05,46.28,0.3741,bearish,0.0
2025-10-20,GOTO.JK,GOTO,55.0,56.0,54.0,55.0,3051389000,54.8,55.1,46.28,0.3678,bearish,0.0
2025-10-21,GOTO.JK,GOTO,55.0,56.0,54.0,56.0,1916916800,55.0,55.2,51.1,0.3727,bearish,0.018182
2025-10-22,GOTO.JK,GOTO,56.0,56.0,54.0,54.0,1072230600,55.0,55.25,42.83,0.3905,bearish,-0.035714
2025-10-23,GOTO.JK,GOTO,55.0,56.0,54.0,56.0,1122900600,55.2,55.3,51.31,0.3896,bearish,0.037037
2025-10-24,GOTO.JK,GOTO,56.0,56.0,55.0,55.0,865633200,55.2,55.2,47.52,0.3723,neutral,-0.017857
2025-10-27,GOTO.JK,GOTO,56.0,57.0,54.0,55.0,5325151600,55.2,55.15,47.52,0.3675,bullish,0.0
2025-10-28,GOTO.JK,GOTO,54.0,56.0,54.0,55.0,1717311400,55.0,55.2,47.52,0.3428,bearish,0.0
2025-10-29,GOTO.JK,GOTO,55.0,56.0,55.0,56.0,924175800,55.4,55.25,51.96,0.3426,bullish,0.018182
2025-10-30,GOTO.JK,GOTO,58.0,60.0,57.0,60.0,10550240400,56.2,55.55,64.79,0.4109,bullish,0.071429
2025-10-31,GOTO.JK,GOTO,60.0,61.0,58.0,60.0,4058420600,57.2,55.7,64.79,0.3684,bullish,0.0
2025-11-03,GOTO.JK,GOTO,60.0,60.0,58.0,59.0,1787709700,58.0,55.8,60.13,0.3747,bullish,-0.016667
2025-11-04,GOTO.JK,GOTO,59.0,60.0,57.0,57.0,2872514200,58.4,55.85,52.07,0.3907,bullish,-0.033898
2025-11-05,GOTO.JK,GOTO,57.0,63.0,56.0,62.0,11797419300,59.6,56.15,64.78,0.4896,bullish,0.087719
2025-11-06,GOTO.JK,GOTO,62.0,63.0,60.0,61.0,2792568800,59.8,56.45,61.28,0.4886,bullish,-0.016129
2025-11-07,GOTO.JK,GOTO,61.0,63.0,60.0,61.0,3833751700,60.0,56.8,61.28,0.4811,bullish,0.0
2025-11-10,GOTO.JK,GOTO,64.0,69.0,64.0,67.0,14345482000,61.6,57.4,71.86,0.5725,bullish,0.098361
2025-11-11,GOTO.JK,GOTO,68.0,70.0,65.0,67.0,10123937400,63.6,58.0,71.86,0.5725,bullish,0.0
2025-11-12,GOTO.JK,GOTO,69.0,70.0,65.0,65.0,6511203800,64.2,58.55,65.0,0.5818,bullish,-0.029851
2025-11-13,GOTO.JK,GOTO,65.0,66.0,63.0,64.0,5228092900,64.8,59.0,61.81,0.5872,bullish,-0.015385
2025-11-14,GOTO.JK,GOTO,65.0,66.0,63.0,65.0,2688127300,65.6,59.5,63.73,0.5871,bullish,0.015625
2025-11-17,GOTO.JK,GOTO,64.0,65.0,61.0,62.0,4772617200,64.6,59.85,54.86,0.6191,bullish,-0.046154
2025-11-18,GOTO.JK,GOTO,62.0,62.0,60.0,61.0,3441374500,63.4,60.1,52.24,0.6223,bullish,-0.016129
2025-11-19,GOTO.JK,GOTO,61.0,61.0,59.0,60.0,3613895900,62.4,60.4,49.7,0.6089,bullish,-0.016393
2025-11-20,GOTO.JK,GOTO,61.0,62.0,60.0,60.0,2875493100,61.6,60.6,49.7,0.5979,bullish,0.0
2025-11-21,GOTO.JK,GOTO,60.0,64.0,60.0,64.0,5357554500,61.4,61.05,58.98,0.6295,bullish,0.066667
2025-11-24,GOTO.JK,GOTO,65.0,68.0,64.0,65.0,12188506300,62.0,61.55,60.92,0.6294,bullish,0.015625
2025-11-25,GOTO.JK,GOTO,66.0,66.0,64.0,65.0,2198091500,62.8,62.05,60.92,0.6294,bullish,0.0
2025-11-26,GOTO.JK,GOTO,65.0,66.0,64.0,65.0,1781677400,63.8,62.5,60.92,0.629,bullish,0.0
2025-11-27,GOTO.JK,GOTO,64.0,66.0,63.0,65.0,2847805200,64.8,62.75,60.92,0.5857,bullish,0.0
2025-11-28,GOTO.JK,GOTO,65.0,66.0,64.0,64.0,2270637900,64.8,62.95,57.27,0.5897,bullish,-0.015385
2025-12-01,GOTO.JK,GOTO,64.0,67.0,64.0,67.0,4333478300,65.2,63.35,64.19,0.6032,bullish,0.046875
2025-12-02,GOTO.JK,GOTO,67.0,67.0,64.0,65.0,4418422800,65.2,63.75,57.51,0.5996,bullish,-0.029851
2025-12-03,GOTO.JK,GOTO,65.0,66.0,64.0,64.0,1956436600,65.0,63.85,54.45,0.5289,bullish,-0.015385
2025-12-04,GOTO.JK,GOTO,64.0,65.0,64.0,64.0,1341546300,64.8,64.0,54.45,0.5247,bullish,0.0
2025-12-05,GOTO.JK,GOTO,64.0,65.0,63.0,64.0,1794410100,64.8,64.15,54.45,0.5247,bullish,0.0
2025-12-08,GOTO.JK,GOTO,65.0,71.0,65.0,70.0,13380124800,65.4,64.3,67.42,0.5151,bullish,0.09375
2025-12-09,GOTO.JK,GOTO,72.0,73.0,69.0,71.0,6529828600,66.6,64.5,69.0,0.5168,bullish,0.014286
2025-12-10,GOTO.JK,GOTO,72.0,72.0,69.0,70.0,3321535800,67.8,64.75,65.57,0.5061,bullish,-0.014085
2025-12-11,GOTO.JK,GOTO,70.0,70.0,68.0,68.0,3956062600,68.6,64.95,59.22,0.5151,bullish,-0.028571
2025-12-12,GOTO.JK,GOTO,69.0,69.0,65.0,66.0,6017508700,69.0,65.0,53.63,0.5256,bullish,-0.029412
2025-12-15,GOTO.JK,GOTO,66.0,66.0,64.0,65.0,4882787900,68.0,65.15,51.04,0.4984,bullish,-0.015152
2025-12-16,GOTO.JK,GOTO,65.0,69.0,64.0,68.0,7444003400,67.4,65.5,57.66,0.5153,bullish,0.046154
2025-12-17,GOTO.JK,GOTO,68.0,68.0,65.0,66.0,2632440600,66.6,65.8,52.56,0.5249,bullish,-0.029412
2025-12-18,GOTO.JK,GOTO,65.0,67.0,65.0,65.0,2169076500,66.0,66.05,50.17,0.5295,bearish,-0.015152
2025-12-19,GOTO.JK,GOTO,65.0,66.0,64.0,65.0,4051737900,65.8,66.1,50.17,0.4788,bearish,0.0
2025-12-22,GOTO.JK,GOTO,65.0,66.0,64.0,64.0,2113323700,65.6,66.05,47.65,0.4788,bearish,-0.015385
2025-12-23,GOTO.JK,GOTO,65.0,65.0,63.0,64.0,2589105200,64.8,66.0,47.65,0.4788,bearish,0.0
2025-12-24,GOTO.JK,GOTO,64.0,65.0,63.0,65.0,1422798300,64.6,66.0,50.53,0.4823,bearish,0.015625
2025-12-29,GOTO.JK,GOTO,65.0,65.0,64.0,64.0,3075824400,64.4,65.95,47.71,0.4854,bearish,-0.015385
2025-12-30,GOTO.JK,GOTO,64.0,65.0,64.0,64.0,2456893000,64.2,65.95,47.71,0.4823,bearish,0.0
